farm_id,theta_deg,state,upstream_turbine_index,downstream_turbine_index,upstream_alongwind_D,upstream_crosswind_D,downstream_alongwind_D,downstream_crosswind_D,pair_velocity_deficit_pct
2,140.0,bad,108,54,33.13931655674859,2.498213741321891,70.81570251175324,1.4812288466143784,2.569545120897344
2,140.0,bad,111,54,35.778231636706124,2.179508833027956,70.81570251175324,1.4812288466143784,2.8794856159404207
2,140.0,bad,169,54,30.80231235211783,2.858617741688839,70.81570251175324,1.4812288466143784,2.3350184343055504
2,140.0,bad,179,54,28.499230710627963,3.1888087539207053,70.81570251175324,1.4812288466143784,2.1339586835159343
2,140.0,bad,184,54,59.464188423737035,2.1700006561664154,70.81570251175324,1.4812288466143784,11.682716790765314
2,140.0,bad,241,55,43.00770495099433,18.223552132107507,47.6349171102713,17.87751568682973,24.6694763375343
2,140.0,bad,245,55,40.73221224497667,18.217576357046916,47.6349171102713,17.87751568682973,20.443275678865913
2,140.0,bad,248,55,30.109607184618334,18.182240529436907,47.6349171102713,17.87751568682973,7.709007472030634
2,140.0,bad,255,55,26.186366426788762,18.064104540790346,47.6349171102713,17.87751568682973,5.905567403142355
2,140.0,bad,258,55,33.902358546045576,18.222529151011784,47.6349171102713,17.87751568682973,10.369881163170504
2,140.0,bad,259,55,36.19177530119023,18.203267980352315,47.6349171102713,17.87751568682973,12.702408247362515
2,140.0,bad,269,55,38.45613654113182,18.25000988875652,47.6349171102713,17.87751568682973,15.87891856465691
2,140.0,bad,280,55,4.120291365049014,19.46120463015655,47.6349171102713,17.87751568682973,2.0394727967495676
